page_id,page_name,disclaimer,amount_spent_eur,number_of_ads_in_library,fb_page,fbad_page,party
248022541905667,Gemeente Amsterdam,Gemeente Amsterdam,1736,14,https://www.facebook.com/248022541905667,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=248022541905667&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
269793629749221,ZOA,ZOA,1700,16,https://www.facebook.com/269793629749221,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=269793629749221&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
101476021575387,Hetgaatovermij,Landelijke Cliëntenraad,1591,50,https://www.facebook.com/101476021575387,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=101476021575387&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
131863483350249,Shohreh Feshtali - BVNL,BVNL - Belang van Nederland,1503,2,https://www.facebook.com/131863483350249,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=131863483350249&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
684205995075734,Rob Jetten,Rob Jetten,1500,3,https://www.facebook.com/684205995075734,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=684205995075734&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
130015911059089,Samen om,om | nieuwe energie,1420,35,https://www.facebook.com/130015911059089,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=130015911059089&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
116592248404562,Rode Hoed,Rode Hoed,1382,52,https://www.facebook.com/116592248404562,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=116592248404562&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
1163101523809612,FLYERALARM,These ads ran without a disclaimer,1381,1,https://www.facebook.com/1163101523809612,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1163101523809612&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
183747651651348,Hivos,Hivos,1373,32,https://www.facebook.com/183747651651348,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=183747651651348&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
254272004670909,Ministerie van Justitie en Veiligheid,Ministerie van Justitie en Veiligheid,1365,2,https://www.facebook.com/254272004670909,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=254272004670909&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
328663274675248,Voor 16,Voor 14,1348,16,https://www.facebook.com/328663274675248,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=328663274675248&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
567257733326081,Starters4Communities,Starters4Communities,1341,34,https://www.facebook.com/567257733326081,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=567257733326081&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
354196741370845,Brandpunt+,KRO-NCRV,1312,31,https://www.facebook.com/354196741370845,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=354196741370845&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
110333761471734,SP Jongeren,SP Jongeren,1289,29,https://www.facebook.com/110333761471734,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=110333761471734&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
347109699457,Wemos,Wemos,1263,32,https://www.facebook.com/347109699457,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=347109699457&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
268185196871302,BASF,These ads ran without a disclaimer,1200,1,https://www.facebook.com/268185196871302,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=268185196871302&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
319495812163,Deloitte,Deloitte Nederland,1180,6,https://www.facebook.com/319495812163,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=319495812163&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
128869313810652,Eerlijke Geldwijzer,Eerlijke Geldwijzer,1156,5,https://www.facebook.com/128869313810652,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=128869313810652&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
1586038428202115,Siriz,Stichting Siriz,1100,13,https://www.facebook.com/1586038428202115,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1586038428202115&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
156571571036057,Natuur & Milieu,Natuur & Milieu,1100,7,https://www.facebook.com/156571571036057,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=156571571036057&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
94738574348,Boom Chicago,Boom Chicago,1088,4,https://www.facebook.com/94738574348,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=94738574348&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
109674908264183,Kiosk.nl,DPG Media B.V.,1073,12,https://www.facebook.com/109674908264183,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=109674908264183&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
145580068834607,Veteranendag,Veteranendag,1072,26,https://www.facebook.com/145580068834607,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=145580068834607&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
125956260756629,Gemeente Tilburg,Gemeente Tilburg,1066,16,https://www.facebook.com/125956260756629,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=125956260756629&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
34880713930,ACN - Kerk in Nood,Kerk in Nood Nederland,1021,3,https://www.facebook.com/34880713930,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=34880713930&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
165625476919894,CNV Vakmensen,CNV Vakmensen,1017,14,https://www.facebook.com/165625476919894,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=165625476919894&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
301641784038642,Strong Babies,Strong Babies,1010,28,https://www.facebook.com/301641784038642,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=301641784038642&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
177508708941577,Milieu Centraal,Milieu Centraal,1000,4,https://www.facebook.com/177508708941577,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=177508708941577&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
102287806490622,Partij voor de Dieren,Partij voor de Dieren,999,2,https://www.facebook.com/102287806490622,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=102287806490622&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdD
118582591622050,Provincie Limburg,Provincie Limburg,997,23,https://www.facebook.com/118582591622050,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=118582591622050&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
539993949363852,Gemeente Bergeijk,Gemeente Bergeijk,962,32,https://www.facebook.com/539993949363852,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=539993949363852&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
160001040736183,Fairtrade Nederland,Fairtrade Nederland,933,51,https://www.facebook.com/160001040736183,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=160001040736183&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
665910933577776,HUMAN,Human,902,13,https://www.facebook.com/665910933577776,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=665910933577776&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
195386463835527,Milieudefensie Jong,Milieudefensie,894,13,https://www.facebook.com/195386463835527,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=195386463835527&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
112530232090434,NPO,These ads ran without a disclaimer,868,1,https://www.facebook.com/112530232090434,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=112530232090434&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
